Date;Start Run Timestamp;Parameter Set;Run Number;Run Duration (hh:mm:ss);Total Correct Pieces;Last Improvement Iteration;Sequence Length;Total Move Sequence;Improvement Count;Learned Sequence Reuse Count
2025-03-21;13:50:22;P2;71;00:06:50;12;0;58;R U Rb D D R R R R Fb U F Rb Db R B F Db Bb D Fb U U R B Rb Bb Ub Bb Ub Ub Fb Ub Fb U F U F U Fb Bb D Fb Db B D F Db R D D D L D Rb Db Lb D;0;10
2025-03-21;13:57:12;P1;72;00:06:25;13;7.140.000;89;Lb Lb R U Fb Ub B Fb L Bb Lb F L B Lb Rb L Ub Lb R R F R D Rb Db Fb F Ub B U Fb Ub Bb U F B F D D F B B B B F Db Db F Bb F B Db Db Bb Db Bb F Bb Bb Bb D Fb Bb F Db Fb D B L Ub Lb U U U Rb Lb R Ub R Lb Lb Lb Rb Ub Ub Ub L U;1;9
2025-03-21;14:03:38;P2;73;00:05:57;14;17.790.000;120;L R Rb F R Fb D D F Ub Bb Ub B U B U B Ub Bb Ub Bb L B L U Bb R D R D R Db Rb Db Rb Db U L F L Ub Fb Lb Ub Fb L U Db Db Db Db Ub B U B Db U D Ub Ub Bb Ub Bb Ub B U Lb Lb Lb U U L L U U L L Ub Ub L B B U F U F Ub Fb Bb Bb F Bb Bb Fb Ub Fb Ub B B F L R R R Fb R Lb Rb Fb Lb Fb L F L F R L Rb Lb R;2;10
2025-03-21;14:09:36;P3;74;00:06:57;13;0;75;Fb Db Fb Fb Db F F Bb L L B Fb Rb Rb Fb B R R Bb F Ub R B Rb U Ub R U Lb Ub Rb U L R Db Rb Ub R D Rb U Db Lb Lb Lb D Rb Db Lb D R Fb U Bb Ub F Ub Ub Ub B Ub Lb B B Lb Bb Db Lb Db Db L B D L L;0;12
2025-03-21;14:16:33;P3;75;00:06:23;13;12.270.000;105;Bb Lb D F Fb R U F Rb Lb D L F L U Lb Fb Ub Fb Lb F U Lb Fb L F D Fb Db Db B B D Db Db Bb Bb D D Bb Bb D D Bb Bb D B Rb Bb R Bb Db B Db Db B D B D B B Db Bb Db Bb Bb F Bb Bb Bb U B Ub F F U F U U U U Bb Fb Ub F F F B R F Bb Fb B B R R R F F R F Bb Fb Rb Bb;1;12
2025-03-21;14:22:57;P1;76;00:06:26;12;4.620.000;67;Lb Rb Ub Fb Fb L Db Lb Rb L D Lb R Ub F L F U F Lb Ub Fb Lb L F U L Ub Lb Fb Db Lb D F L Fb Lb D L L L Db Rb D L Db R Db Db Db Lb Db Lb D L D L D Lb D D R Lb R L R R;1;10
2025-03-21;14:29:23;P2;77;00:06:33;14;4.350.000;59;Lb Lb Rb D R Ub Bb Db B U Ub F R Fb Ub Rb U R U Db Fb D F D F D Fb Db Fb Fb Ub F U F U F Ub Fb Ub D Ub D U Db F D Fb D D D Fb Db Db U D Ub Fb D F;1;7
2025-03-21;14:35:56;P2;78;00:00:00;15;0;62;Fb B B R D Rb Db R Fb Rb D Bb Db Bb Db Bb D B D B Lb Rb Fb L R Db L D F Lb Fb Lb Fb Fb L B Lb Bb Fb B Fb L Bb Lb Ub R Db Rb U R D Rb R Bb Bb Rb Fb R Bb Bb Rb F;0;10
2025-03-21;14:35:56;P3;79;00:00:00;15;0;113;Bb Fb Lb F L R F Lb Fb Bb L U B Lb D B L D Lb Bb Db Bb Lb B Ub Bb Ub B U B U B Ub Bb Lb D L Lb Bb L B L B L Bb Lb Bb Ub L U L U L Ub Lb Ub Lb Bb Ub Bb Ub B U U B Fb Fb R Lb Lb Rb Lb Rb Lb Rb Fb Fb Rb Lb Rb L Fb Fb R R Fb U Bb Ub F U B Ub Bb Bb F D F D Fb Fb Fb Db Fb Db B B B B Fb Db Bb Bb;0;14
2025-03-21;14:35:57;P1;80;00:06:48;12;0;48;B L L B Bb Rb B Db L Fb Fb Lb D U B Ub Bb R Bb Rb B Fb Lb U L U F Ub F F Lb B L Fb B Fb Fb Fb Bb F Lb Bb L F Lb Lb Lb Lb;0;8
2025-03-21;14:42:45;P3;81;00:06:56;13;0;70;L Rb Ub F L Fb L Fb Lb F Fb D F Lb Db L B Ub Bb D U Bb Db Fb Rb Db Rb Fb D F R D R Ub F Lb Ub L Fb U F Db Bb D Fb Db Bb Bb Bb D L Ub Rb L L Rb Rb Lb Lb Rb Ub Lb Ub Lb Ub Lb Lb U L U;0;12
2025-03-21;14:49:42;P1;82;00:07:01;14;0;117;Lb F R B Ub Bb L Ub Lb U L Ub Lb U Fb Ub F Lb D Rb Db L Lb R U Rb L B Rb Bb Ub Rb Ub B U R U Rb Ub Rb Ub Rb U R U R U Db Fb D F D F D Fb Db Fb Bb F U B Fb B Fb Fb B Fb B F Ub Fb Ub Fb Ub F U B B R B Rb Rb B B B Rb Lb R L R R R Bb Rb Bb Bb R Bb Bb Fb Bb Rb Fb Rb Fb R F R F R B B B B B B B;0;13
2025-03-21;14:56:43;P1;83;00:07:01;14;0;68;Rb F Ub F U Fb Db Rb D Fb U F Ub Ub L U Rb Ub Lb U R Ub Fb Ub L U L L Fb Fb Fb L Ub Lb U U B R B Rb F R Bb Rb Bb Fb F L F L Fb Lb Fb Lb Fb L D U Db U R D Rb U U R Db Rb;0;10
2025-03-21;15:03:44;P1;84;00:07:01;14;0;82;Lb Rb Fb R U F Rb Fb L F R U B Ub Rb Bb F Bb Lb B Fb Rb Bb R U B Ub Rb B R U R Ub Bb Ub Lb U U R R R R U Rb Rb Rb Rb Lb Ub L U L U L Fb Rb B R F Rb Bb R Bb Rb Bb Rb L L L L B R B R Lb R Lb Rb Lb Lb B Rb;0;11
2025-03-21;15:10:46;P2;85;00:07:01;14;0;83;B Ub Bb Ub B R Bb F Lb Ub L F Rb Fb Db Lb Fb Db L F L D L Fb Bb R Ub Ub Bb U U Rb B B D Rb Db Bb Rb Bb D B R L L Fb Lb F F Db Fb Db Lb D D Fb Lb R B R Bb Rb Bb Rb Bb R B Fb Fb Bb F Lb Fb L F L Fb Fb Fb L Fb Lb B;0;11
2025-03-21;15:17:47;P2;86;00:06:06;14;11.760.000;83;Lb Lb Bb R Fb Fb U Fb Ub Rb D R Rb D R Bb L B Rb Bb Lb B R F Ub B U Fb Ub Bb U Lb Ub L D Lb U L Db R Db L L Db Db Lb Lb Db Db L L Db Rb Fb Bb Fb Bb Bb Fb Fb R Bb F Bb Fb Rb Bb Rb Bb Rb Rb B R U U Lb Db L Ub Lb D L Ub;2;10
2025-03-21;15:23:53;P3;87;00:05:39;15;24.570.000;97;Bb Db L L Db Lb Fb B Rb Bb F Fb Lb Fb L F D Fb Db F U L Ub Lb Bb Ub B Db F Ub Fb Db Db Db F U Fb D Fb U F Db Fb Ub F Rb Bb Lb B R Bb Rb Rb L R R B L R R R R Lb R R B Lb Bb Lb R L Rb Rb Rb B L Bb Fb Ub B U F Bb Fb B F F Ub Bb U Fb Bb Fb B B F Bb;1;10
2025-03-21;15:29:32;P2;88;00:01:02;16;5.880.000;75;L Fb R L B Lb Ub L B Lb U Ub Db B D U R U Rb Ub Rb Ub Rb U R U U Rb Fb R Ub D Fb L Db Lb F Db B U Rb Ub Rb B R L F Lb Bb L Fb Lb B F Db Bb D Fb Db Bb Bb Bb D R Fb Rb Ub F F F Ub R U F U;1;12
2025-03-21;15:30:35;P1;89;00:07:00;14;0;75;Fb Lb R Db Rb Fb D F Lb Lb Ub L L Bb L Bb Lb Bb Bb Fb Bb D Bb Db F B Bb L B Lb Bb Db B D B Db Bb Db B D B D B Db Bb U B U Bb Ub Bb Ub Bb U B B B F Bb R F B Fb R Bb Bb Rb Bb Rb Bb Rb Rb F F F;0;11
2025-03-21;15:37:36;P1;90;00:07:02;14;0;87;Ub Fb Rb Rb D Rb Rb Rb B D Bb Bb D B R Db Rb D B D B D Bb Db Bb Db Bb U Bb Lb B Ub F Db Fb R Fb Rb F Lb B Rb Bb L B R Bb Bb L F Bb Fb Bb Bb Bb L F Lb Fb Lb Fb Lb F L F Lb B U R L R U L Ub Lb Ub Lb Ub R R R R L U R R Ub;0;14
2025-03-21;15:44:38;P2;91;00:07:10;14;0;96;L F Fb Bb Lb B Fb Fb B U Bb Db F D Fb Fb L Bb Lb F L B Lb U Rb Fb Ub F U R Fb Db Fb Db Fb Fb D Fb Fb Fb D F D D R D F R F Db Fb Rb Fb Db Lb Bb L Fb Lb B Lb Lb Lb F Bb Bb Bb Bb Ub Ub B Ub Bb Ub Bb U D Ub Db Ub B U B Ub B Db Bb Db F Bb Fb Db B D B D;0;13
2025-03-21;15:51:48;P2;92;00:07:06;13;0;68;U D L L D B B Db Db Bb L Ub Lb Bb Rb B F Lb Fb Lb Fb Lb F L F L Fb L F R Fb Lb F Rb B B R B R B R Bb Rb F Bb Fb Rb Bb Bb Bb R R R R Lb Db Lb Db R Lb Lb Lb Rb D L D L Db;0;10
2025-03-21;15:58:55;P1;93;00:02:41;15;12.540.000;100;Lb Bb Bb L R D Rb Fb Lb Bb L F R Ub Rb Fb Db R F Rb D F Ub R U Lb Ub Rb U L Ub L F Lb Fb U Lb F L B Lb Fb L Bb R Fb Rb U R Ub F U Rb Ub L B Rb Bb Rb Lb R B R Bb Fb Fb Bb F Lb Fb L F L Fb Fb Fb L Fb Lb B Db Ub Db Ub Fb D U D U Db Db F Db Fb Ub Ub F Ub Db Ub;1;11
2025-03-21;16:01:36;P2;94;00:04:21;15;19.320.000;86;B F D F U R D Rb R B Rb Bb Lb B Ub Ub Bb L F Ub Fb Rb F R U R B U Bb Ub Rb U Lb Ub L D Lb U L Db Bb Db B U U Bb D Bb Bb Bb U U Bb F F F Ub Bb Ub B U B U B Ub F Rb Rb D R R R R D Lb R L Rb D Lb D Rb Db L D Rb;1;12
2025-03-21;16:05:58;P2;95;00:06:12;15;26.790.000;83;Lb F Ub F Ub F U Fb B D Bb Lb R Fb Rb L F Db Fb B L Bb Lb Db Rb D Rb Bb D B Db Db R D R R D L Db Rb D Lb Db Fb R Bb Bb Rb Fb Fb R F Rb F B Fb Bb R Fb Bb Bb Rb Fb D Ub Lb U L U L L L L Ub Db L L L D Ub Db L U;1;10
2025-03-21;16:12:10;P3;96;00:07:01;14;0;99;L Rb Bb L B Bb D B Fb D F F L U Lb Fb Ub Fb Lb F U Fb R F L Db Lb Rb Bb R U B U R Ub Bb Ub U L F L Ub Fb Lb Ub Fb L D F Db Fb Db Fb Db F D F D R U R Ub Rb Ub Rb Ub R U Db U R U R Ub Rb Ub Rb Ub R Rb L Bb Rb B B B Lb R R L R Bb R B R B R Lb R;0;14
2025-03-21;16:19:12;P1;97;00:06:25;14;5.910.000;102;L R B B B U Bb B Lb B L Bb Db Lb Fb Db L F L D L Fb R Ub Lb Rb L Ub Rb Ub R U R U Bb Lb B L B L B Lb Bb Lb Lb R R Bb Bb L Rb Rb Lb B B Rb Rb Bb Bb Rb Rb L Rb Rb Bb D Fb Db B D F Db Db Bb Db B D B D B Db Bb B Ub D Ub Ub Db Bb Bb Ub Bb Ub Bb Ub Ub B D Ub Db U U;1;11
2025-03-21;16:25:37;P2;98;00:06:51;15;29.310.000;110;U D L L Fb Fb Lb Bb L R D Rb Fb B R F Bb B Fb R F Bb D D U Db Db Bb Ub Bb Ub Bb U Bb Bb Bb U B Db Rb Db F D R D F Rb Fb F Rb Fb Rb F R F R F Rb Fb Fb Fb Bb Fb Bb Bb Fb Fb R Bb F Bb Fb Rb Bb Rb Bb Rb Rb B R Lb Fb Lb Fb Lb F L F L F Lb Lb Lb Lb Lb Lb B L Bb Lb Bb Lb Bb L B B B B B Lb;1;12
2025-03-21;16:32:29;P1;99;00:01:16;15;7.020.000;89;B Ub L U Rb B U Bb R Fb U Bb Ub F B L Ub Lb L F F Ub Fb Fb Lb L Db Lb Ub Ub Ub L D Lb Ub D Fb Fb D F D F D D Fb Db B Fb Bb Db Db Db Db Db Db Db U D Fb D F Ub Fb Ub Db U F R Lb Lb Rb L Fb L F Rb Fb Lb F L R Ub Bb Db B U Bb D B;1;10
2025-03-21;16:33:46;P1;100;00:07:00;14;0;88;Fb Bb Rb Bb Fb Db F Lb Db L U B Ub Bb F Ub L U Fb R D Rb U R Db Rb Ub Bb R Db Rb B Bb R Fb Rb B R F Rb Db R D R Db Rb D Lb R R R R L Db Db Rb Db R Db Db F L F L Fb Lb Fb Lb Fb L R U Lb Ub Ub Ub Ub Ub Lb Ub Lb U L U Rb Rb L R;0;13
2025-03-21;16:40:46;P2;101;00:03:14;15;16.830.000;110;Rb Lb Ub L Fb B D Bb R U Rb Fb B R F Bb Ub Bb L B L U Bb Rb Bb Rb B R Db B R D Db Lb U L D Lb Ub L F L F F B Fb Lb F L Bb Lb Fb L Fb Lb Fb D Fb Db F Bb Fb Fb B Db Bb Bb Fb Bb Bb D Fb Fb Fb D F F Lb Lb Lb F F Lb Fb Lb Fb Lb Lb F L Ub Rb Db Db R D Ub D U D U U D U U U Rb D D R;2;11
2025-03-21;16:44:01;P2;102;00:06:56;13;0;87;U D F F D Fb Fb R D Rb Ub F U Lb Db F D Fb R Bb Fb R F B Rb F D Fb Ub F Db Fb U U L F L Ub Fb Lb Ub Fb L Fb Fb Db Fb Db Fb Ub D U F D F D F Lb Bb L Fb Lb B Lb Lb Lb F Bb L F Bb Fb Bb Bb Bb L F Lb Fb Lb Fb Lb F L F Lb B;0;12
2025-03-21;16:50:58;P2;103;00:00:00;16;0;100;Bb F U L Ub Lb L Ub Lb F Db F F D F U R Ub Fb Rb F Ub Rb U Rb Ub R U Fb Db Fb Db Fb Fb D Fb Fb Fb D F D D Rb D Lb Db R R D L Db Rb Bb Db Fb Fb Bb Fb B F F D B Db F D Ub Ub Ub Lb Ub Lb Ub Lb U Rb Rb L Rb Rb U R R R R L Db L D L D L D Ub D U D Lb Db Lb;0;13
2025-03-21;16:50:58;P1;104;00:07:01;14;0;96;Fb U U L Ub Lb Bb Bb Ub Lb U B R Bb Rb Ub B U F Db Fb Ub F D Fb U Db Lb D D D Lb Db L D L D L Rb Db Rb Db Rb D R Db Db Db R D Db F D Rb F F D D D D F F R F D F Db Fb Db Fb Lb U L U D Ub D Lb Ub L Db Ub Db U Ub Lb Lb U R Ub Rb Lb R Lb U Rb;0;12
2025-03-21;16:57:59;P2;105;00:06:33;14;5.250.000;76;L Bb Lb F L R R F Lb Ub L U R Ub Rb Bb L Db Lb B Bb Ub B U Bb F R R B Fb B Rb L L B R Lb Lb B B B Db Bb D F Db B D Fb R F R Fb Rb F F F Rb Fb R Bb F B Bb Bb Lb U Bb Bb Ub L B L L B L;1;12
2025-03-21;17:04:32;P3;106;00:06:28;14;4.860.000;80;L R Bb U Ub B U Rb Rb Rb B Rb Ub Bb Rb Ub R U R L D Lb Rb Fb R F L Fb Rb F Lb B B L Bb Lb B B Ub L U Bb Ub Lb U Bb Bb Bb Lb B B Lb Bb Db Lb Db Db L B D L L R U Lb Ub Ub Ub Ub Ub Lb Ub Lb U L U Rb Rb L R;1;10
2025-03-21;17:11:01;P2;107;00:04:33;15;20.130.000;102;Bb Fb R Db F Rb L Db Lb R Bb D B D Bb Db Fb D B Db F Db Bb Bb Lb B L B B L D L L Bb L B Lb Bb Db B D B Lb Lb Lb Fb Lb F F L F L L R Lb Rb F Lb Lb Fb Lb Lb Bb L L R Bb Lb B Rb Lb Bb Bb Bb Lb Rb B Lb Bb R Lb Lb Bb F L Fb Fb Fb L F Lb Fb Lb F Bb Fb Bb Bb Fb Bb Lb B;1;11
2025-03-21;17:15:34;P1;108;00:05:58;14;13.320.000;89;Lb Rb U Rb Db R Lb Ub L R Lb Ub Rb L F Ub Fb Rb F R U F D Fb Db L F Db Lb D L Fb Lb Ub Lb Ub B L U B L Ub Bb D D D L B D Bb Lb Bb Db Lb D B D Db L Db L L D D Lb Lb D D Lb Lb Db Lb D L Db Db L L D D L Rb Lb Lb R Lb D D L;2;10
2025-03-21;17:21:33;P1;109;00:07:01;14;0;113;U L Fb Db F R Ub Rb Db F D Fb Fb Db F D R F Rb Ub L F Lb U Lb Ub Rb U L Ub R Db Lb D L Bb L B Lb Db Fb Ub F D Fb U F Rb Bb Rb Rb Rb Fb Fb B Fb Fb R B R Bb Rb F F Bb Fb Fb R D D D L D Rb Db Lb D F B Fb Fb Bb Rb F Bb Fb R Bb F B Rb B R U U R U R U Rb Rb D Ub Db Rb D Ub D U D D Ub Rb;0;14
2025-03-21;17:28:35;P2;110;00:06:32;10;0;46;Bb Rb Fb Db Db F Db B Rb D R F F Lb Fb Fb F Bb L B Fb Lb Fb Ub Lb U F L F U Fb Lb Fb L F D Fb Db Db Fb Ub F D Fb U F;0;9
